Package Name,App Version Code,App Version Name,Reviewer Language,Device,Review Submit Date and Time,Review Submit Millis Since Epoch,Review Last Update Date and Time,Review Last Update Millis Since Epoch,Star Rating,Review Title,Review Text,Developer Reply Date and Time,Developer Reply Millis Since Epoch,Developer Reply Text,Review Link
com.nick.memasik,205,4.9.1,es,j1acevelte,2021-03-01T00:24:06Z,1614558246680,2021-03-01T00:24:06Z,1614558246680,1,,Muy pele,2021-03-01T06:02:14Z,1614578534436,"Lamentamos que no te haya gustado nuestra aplicación. Póngase en contacto en ""memasiksup@gmail.com"" y díganos qué tipo de problemas o errores está experimentando. De esta manera podemos asegurarnos de que pueda unirse a nuestros millones de usuarios satisfechos. Sus comentarios serán muy apreciados. Gracias ",http://play.google.com/console/developers/4768719844986755425/app/4973118153552701745/user-feedback/review-details?reviewId=1496bd31-594c-4f4d-8359-b445c2de57f7&corpus=PUBLIC_REVIEWS
com.nick.memasik,,,es,BUZZ6T4GGOPHONE,2021-03-01T00:34:54Z,1614558894768,2021-03-01T00:34:54Z,1614558894768,5,,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😊😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,2021-03-01T06:01:31Z,1614578491588,Gracias por su comentario! :),http://play.google.com/console/developers/4768719844986755425/app/4973118153552701745/user-feedback/review-details?reviewId=e42273ad-7aa4-4b1f-a7dc-a8e78648421b&corpus=PUBLIC_REVIEWS
com.nick.memasik,205,4.9.1,es,HWMRD-M1,2021-03-01T00:35:22Z,1614558922945,2021-03-01T00:35:22Z,1614558922945,3,,Más o menos,2021-03-01T06:01:17Z,1614578477285,¡Gracias por la respuesta! :) ¿Qué podemos cambiar en la aplicación para que pongas 5 estrellas?,http://play.google.com/console/developers/4768719844986755425/app/4973118153552701745/user-feedback/review-details?reviewId=8916bb7b-5259-4e59-bd06-d6e433b3b21c&corpus=PUBLIC_REVIEWS
com.nick.memasik,,,pt,osprey_uds,2021-03-01T05:25:35Z,1614576335937,2021-03-01T05:25:35Z,1614576335937,5,,Kkk,2021-03-01T06:00:53Z,1614578453093,Obrigado pelo seu feedback! :),http://play.google.com/console/developers/4768719844986755425/app/4973118153552701745/user-feedback/review-details?reviewId=adc7c29b-8841-4db5-affb-8ef6a65c8045&corpus=PUBLIC_REVIEWS
com.nick.memasik,,,pl,fiji,2021-03-01T07:08:07Z,1614582487119,2021-03-01T07:08:07Z,1614582487119,1,,,,,,
com.nick.memasik,,,tr,K33a48,2021-03-01T06:50:10Z,1614581410888,2021-03-01T07:35:09Z,1614584109563,1,,"Uygulama Uygulama Değil, Gayların Toplantı Alanı Resmen. Meme Yapma Uygulamasımı Sevgili Yapma Uygulamasımı Belli Değil. Her Önüne Gelen Kişi Sevgili Yapıyor Ayrıca Mizahsız Çok Kişi Var. Resmen Aşk-ı Memnu'nun yan çarı. Ayrıca Sapık Sapık Hentai Fotosu Atandan Tut,İlgi Görmeyince Gidene Kadar Herkes Toxic. Hep Girmiyorum Uygulamaya Zaten,Ceza Sisteminiz Çok Kötü. Sapıklık Yapan Kişiye 3-4 Gün Ceza Veriyorsunuz. Size Bir Kaç Kullanıcı Şikayet Ediyoruz, Umrunuzda Bile değil.",2021-03-03T11:46:46Z,1614772006719,"We're sorry to see that you didn't like our app. Please do get in touch at ""memasiksup@gmail.com"" and let us know what kind of problems or bugs you're experiencing. This way we can make sure you can join our millions of satisfied users. Your feedback will be greatly appreciated. Thank you ",http://play.google.com/console/developers/4768719844986755425/app/4973118153552701745/user-feedback/review-details?reviewId=77e25c59-00e1-4fc0-b372-d68b2807a659&corpus=PUBLIC_REVIEWS
com.nick.memasik,92,2.1,cs,j5y17lte,2021-03-01T08:08:55Z,1614586135356,2021-03-01T08:08:56Z,1614586136989,4,,,,,,
com.nick.memasik,205,4.9.1,ru,angelican,2021-03-01T09:01:38Z,1614589298207,2021-03-01T09:01:38Z,1614589298207,5,,,,,,
com.nick.memasik,,,fa,gto,2021-03-01T09:41:54Z,1614591714375,2021-03-01T09:41:54Z,1614591714375,5,,Nice 😎👍🏻,2021-03-03T11:46:15Z,1614771975878,Thanks for the feedback! :),http://play.google.com/console/developers/4768719844986755425/app/4973118153552701745/user-feedback/review-details?reviewId=6afcf470-7dca-49cc-be87-0b8c7524d276&corpus=PUBLIC_REVIEWS
com.nick.memasik,205,4.9.1,es,a10,2021-03-01T09:50:02Z,1614592202389,2021-03-01T09:50:02Z,1614592202389,5,,Esta chido nu c que poner aqui 👉🤡👈,2021-03-03T11:46:08Z,1614771968278,Gracias por su comentario! :),http://play.google.com/console/developers/4768719844986755425/app/4973118153552701745/user-feedback/review-details?reviewId=d546c7b6-02ca-428b-aa14-d42e21c58d85&corpus=PUBLIC_REVIEWS
