Package Name,App Version Code,App Version Name,Reviewer Language,Device,Review Submit Date and Time,Review Submit Millis Since Epoch,Review Last Update Date and Time,Review Last Update Millis Since Epoch,Star Rating,Review Title,Review Text,Developer Reply Date and Time,Developer Reply Millis Since Epoch,Developer Reply Text,Review Link
com.nick.memasik,,,ru,aruba,2022-12-01T00:10:51Z,1669853451588,2022-12-01T00:10:51Z,1669853451588,5,,,,,,
com.nick.memasik,265,5.8.3,es,OP4B79L1,2022-12-01T06:58:36Z,1669877916960,2022-12-01T06:58:36Z,1669877916960,5,,,,,,
com.nick.memasik,265,5.8.3,pl,OP4F39L1,2022-12-01T09:21:53Z,1669886513915,2022-12-01T09:21:53Z,1669886513915,5,,jest git,,,,http://play.google.com/console/developers/4768719844986755425/app/4973118153552701745/user-feedback/review-details?reviewId=df573fcb-b2a4-4e77-a945-e0c263ffdf74&corpus=PUBLIC_REVIEWS
com.nick.memasik,265,5.8.3,ru,,2022-12-01T10:17:49Z,1669889869296,2022-12-01T10:17:49Z,1669889869296,1,,há bazeg oroszul van minden oszt nem értem,,,,http://play.google.com/console/developers/4768719844986755425/app/4973118153552701745/user-feedback/review-details?reviewId=90d42ac0-e4fe-423d-9ad3-b80021887f3d&corpus=PUBLIC_REVIEWS
com.nick.memasik,265,5.8.3,es,mcv3,2022-12-01T16:40:13Z,1669912813094,2022-12-01T16:40:13Z,1669912813094,4,,Buena,,,,http://play.google.com/console/developers/4768719844986755425/app/4973118153552701745/user-feedback/review-details?reviewId=4c4dc944-fa26-44ac-ab0b-66e7b780437c&corpus=PUBLIC_REVIEWS
com.nick.memasik,265,5.8.3,en,OnePlus7,2022-12-01T18:31:53Z,1669919513552,2022-12-01T18:31:53Z,1669919513552,1,,Too many ads worst,,,,http://play.google.com/console/developers/4768719844986755425/app/4973118153552701745/user-feedback/review-details?reviewId=d9da69a0-01bc-4059-a812-c49bac92f681&corpus=PUBLIC_REVIEWS
com.nick.memasik,,,en,r0q,2022-12-01T19:57:19Z,1669924639411,2022-12-01T19:57:19Z,1669924639411,2,,,,,,
com.nick.memasik,265,5.8.3,es,addison,2022-12-01T20:08:07Z,1669925287286,2022-12-01T20:08:07Z,1669925287286,4,,Me gustó hacer memes XD,,,,http://play.google.com/console/developers/4768719844986755425/app/4973118153552701745/user-feedback/review-details?reviewId=c2cecc89-117f-4455-a0c0-7f8b463c327d&corpus=PUBLIC_REVIEWS
com.nick.memasik,265,5.8.3,es,a22x,2022-12-01T23:58:25Z,1669939105465,2022-12-01T23:58:25Z,1669939105465,1,,,,,,
com.nick.memasik,,,es,OnePlusN100METRO,2022-12-02T02:16:50Z,1669947410462,2022-12-02T02:16:50Z,1669947410462,5,,Agradable,,,,http://play.google.com/console/developers/4768719844986755425/app/4973118153552701745/user-feedback/review-details?reviewId=8ed90130-d3c4-409b-b0aa-c76973a1e359&corpus=PUBLIC_REVIEWS
com.nick.memasik,265,5.8.3,ru,dandelion,2022-12-02T05:50:32Z,1669960232530,2022-12-02T05:50:32Z,1669960232530,5,,Очень круто! Мемы+Инстаграм=Мемасик,,,,http://play.google.com/console/developers/4768719844986755425/app/4973118153552701745/user-feedback/review-details?reviewId=5af04d6d-80b1-44cf-89fb-3f60e272a9ec&corpus=PUBLIC_REVIEWS
com.nick.memasik,,,pt,grandppltedtv,2022-12-02T11:02:32Z,1669978952694,2022-12-02T11:02:32Z,1669978952694,3,,,,,,
com.nick.memasik,265,5.8.3,ru,a51,2022-12-02T13:26:16Z,1669987576846,2022-12-02T13:26:16Z,1669987576846,5,,Топ,,,,http://play.google.com/console/developers/4768719844986755425/app/4973118153552701745/user-feedback/review-details?reviewId=8401860c-ecc7-4956-ba0e-93df6e515f24&corpus=PUBLIC_REVIEWS
com.nick.memasik,265,5.8.3,ru,HWDUA-M,2022-12-02T16:06:48Z,1669997208875,2022-12-02T16:06:48Z,1669997208875,4,,Почему не почему так трудно зарегистрироваться и почему нельзя сделать собственную картинку для мемов,,,,http://play.google.com/console/developers/4768719844986755425/app/4973118153552701745/user-feedback/review-details?reviewId=bfd93b70-20af-48c2-b8ae-fd82c69cc131&corpus=PUBLIC_REVIEWS
com.nick.memasik,265,5.8.3,ru,a12s,2022-12-02T16:52:25Z,1669999945627,2022-12-02T16:52:25Z,1669999945627,5,,,,,,
com.nick.memasik,265,5.8.3,es,a30s,2022-12-02T19:48:09Z,1670010489854,2022-12-02T19:48:09Z,1670010489854,5,,👍,,,,http://play.google.com/console/developers/4768719844986755425/app/4973118153552701745/user-feedback/review-details?reviewId=ca31fe56-d5ac-4a81-b740-27e7cb1fb4fb&corpus=PUBLIC_REVIEWS
com.nick.memasik,265,5.8.3,cs,dandelion,2022-12-02T19:56:21Z,1670010981768,2022-12-02T19:56:21Z,1670010981768,5,,Mega cool,,,,http://play.google.com/console/developers/4768719844986755425/app/4973118153552701745/user-feedback/review-details?reviewId=9dbf4d51-3370-4571-bb29-32ba025bd6c5&corpus=PUBLIC_REVIEWS
com.nick.memasik,265,5.8.3,en,r5q,2022-12-02T21:12:10Z,1670015530732,2022-12-02T21:12:10Z,1670015530732,5,,,,,,
